67	30.8
67.2	27.3
67.4	22.8
67.6	23.4
67.8	27.1
68	32.6
68.2	32.1
68.4	29.8
68.6	25.7
68.8	22
69	24.3
69.2	28
69.4	32.6
69.6	33
69.8	30.3
70	25.1
70.2	21.9
70.4	23.7
70.6	28.9
70.8	32.6
71	32.6
71.2	28.8
71.4	25.1
71.6	22.1
71.8	24.3
72	29.6
72.2	32.6
72.4	32.1
72.6	27.3
72.8	24.1
73	21.9
73.2	25.5
73.4	29.7
73.6	33.4
73.8	32.6
74	28.8
74.2	22.8
74.4	21.1
74.6	25.1
74.8	32.2
75	33.6
75.2	32.1
75.4	26.7
75.6	22.9
75.8	22.1
76	26.5
76.2	32.6
76.4	32.9
76.6	30.2
76.8	25.1
77	22.7
77.2	23.4
77.4	28.8
77.6	32.6
77.8	32.6
78	30.2
78.2	25.5
78.4	22.5
78.6	23.3
78.8	27.3
79	32.6
79.2	32.1
79.4	30.4
79.6	25.7
79.8	22.7
80	23.7
80.2	28.2
80.4	32.1
80.6	32.6
80.8	29.7
81	25.1
81.2	22.8
81.4	25.1
81.6	28.9
81.8	32.6
82	32.6
82.2	28.8
82.4	24.3
82.6	21.1
82.8	24.1
83	29.6
83.2	32.9
83.4	32.9
83.6	29
83.8	22.7
84	21.2
84.2	25.1
84.4	30.2
84.6	33.4
84.8	32.1
85	28.9
85.2	22.5
85.4	21.2
85.6	25.1
85.8	32.2
86	34
86.2	32.1
86.4	27.3
86.6	21.9
86.8	21.3
87	25.9
87.2	32.6
87.4	34
87.6	32.6
87.8	26.7
88	21.7
88.2	21.2
88.4	26.5
88.6	32.1
88.8	33.8
89	32.1
89.2	26.3
89.4	21.9
89.6	22.9
89.8	27.1
90	32.1
90.2	32.6
90.4	28.9
90.6	25.1
90.8	22
91	24.3
91.2	29
91.4	33
91.6	32.8
91.8	28.9
92	24.3
92.2	20.4
92.4	23.6
92.6	28.9
92.8	32.1
93	33.6
93.2	28.8
93.4	23.6
93.6	21.3
93.8	24.9
94	32.2
94.2	33
94.4	32.1
94.6	28
94.8	23.5
95	22.1
95.2	26.3
95.4	30.3
95.6	33.6
95.8	32.8
96	27.3
96.2	22.5
96.4	20.4
96.6	25.5
96.8	32.2
97	34
97.2	32.1
97.4	27.3
97.6	22
97.8	20.9
98	26.5
98.2	32.6
98.4	33.4
98.6	32.1
98.8	26.7
99	21.1
99.2	22.7
99.4	28.1
99.6	32.6
99.8	33
100	30.2
100.2	25.1
100.4	21.3
100.6	22
100.8	28.6
101	33.4
101.2	33.8
101.4	30.2
101.6	24.1
101.8	21.7
102	23.3
102.2	29.6
102.4	32.6
102.6	32.8
102.8	29.7
103	24.1
103.2	22.1
103.4	23.6
103.6	30.2
103.8	32.8
104	32.6
104.2	28.2
104.4	22.9
104.6	21.9
104.8	25.5
105	32.1
105.2	33.4
105.4	32.1
105.6	27.9
105.8	22.7
106	21.1
106.2	24.9
106.4	32
106.6	33.4
106.8	32.1
107	28
107.2	22.9
107.4	22.1
107.6	26.5
107.8	32.1
108	33
108.2	32
108.4	25.9
108.6	21.9
108.8	22.8
109	28.1
109.2	32.1
109.4	33.6
109.6	30.4
109.8	25.1
110	21.7
110.2	22.9
110.4	27.8
110.6	32.1
110.8	33
111	30.8
111.2	25.9
111.4	22.1
111.6	23.3
111.8	27.7
112	32.1
112.2	32.8
112.4	30.4
112.6	25.7
112.8	22.5
113	24.3
113.2	29.6
113.4	32.6
113.6	32.8
113.8	28.8
114	24.3
114.2	21.9
114.4	24.9
114.6	29.8
114.8	32.9
115	33
115.2	29.8
115.4	23.6
115.6	20.9
115.8	23.5
116	29.8
116.2	33.4
116.4	32.8
116.6	29.6
116.8	24.7
117	21.7
117.2	24.7
117.4	29.8
117.6	33
117.8	32.6
118	28.6
118.2	22.9
118.4	21.1
118.6	25.7
118.8	32.6
119	34.5
119.2	32.6
119.4	26.7
119.6	20.4
119.8	21.1
120	26.3
120.2	32.1
120.4	34.7
120.6	33.4
120.8	26.7
121	20.4
121.2	21.2
121.4	26.5
121.6	32.6
121.8	33.6
122	32.6
122.2	25.1
122.4	21.7
122.6	23.3
122.8	28.1
123	32.1
123.2	34
123.4	32.1
123.6	25.7
123.8	21.3
124	21.9
124.2	27.9
124.4	32.6
124.6	34
124.8	32.9
125	25.1
125.2	19.8
125.4	21.7
125.6	28.1
125.8	33
126	33.4
126.2	32
126.4	24.7
126.6	19.7
126.8	23.5
127	30.8
127.2	33.6
127.4	32.9
127.6	28.6
127.8	23.6
128	21.3
128.2	25.1
128.4	29.6
128.6	33.4
128.8	33.6
129	28.1
129.2	22.8
129.4	20.7
129.6	25.5
129.8	30.8
130	33
130.2	32.9
130.4	28.2
130.6	22.5
130.8	22.5
131	26.3
131.2	32.2
131.4	32.8
131.6	32.6
131.8	27.7
132	22.1
132.2	22
132.4	26.7
132.6	32.6
132.8	33.4
133	32.1
133.2	26.7
133.4	22
133.6	22
133.8	25.9
134	32.6
134.2	33.8
134.4	32.1
134.6	25.9
134.8	22.1
135	23.7
135.2	28
135.4	32.2
135.6	32.6
135.8	30.8
136	24.7
136.2	20.9
136.4	25.1
136.6	29.7
136.8	32.1
137	33
137.2	29.6
137.4	23.6
137.6	22.1
137.8	24.9
138	29
138.2	32.8
138.4	34
138.6	29.7
138.8	23.3
139	20.5
139.2	24.7
139.4	30.4
139.6	33.6
139.8	33
140	28
140.2	21.2
140.4	21.3
140.6	27.3
140.8	32.1
141	32.9
141.2	32.6
141.4	26.5
141.6	22
141.8	22.9
142	27.3
142.2	32
142.4	32.8
142.6	32.6
142.8	26.7
143	21.7
143.2	22.9
143.4	26.7
143.6	30.4
143.8	32.9
144	32.1
144.2	27.3
144.4	22.5
144.6	22.7
144.8	28.2
145	32.6
145.2	32.1
145.4	30.4
145.6	25.5
145.8	22
146	24.9
146.2	28.8
146.4	32.1
146.6	32.1
146.8	32.2
147	25.7
147.2	21.7
147.4	23.6
147.6	28.6
147.8	32.6
148	32.1
148.2	30.3
148.4	26.7
148.6	22
148.8	24.9
149	28.8
149.2	32.1
149.4	32.1
149.6	29
149.8	24.3
150	22.1
150.2	25.5
150.4	29.6
150.6	32.1
150.8	32.9
151	29.4
151.2	24.1
151.4	22
151.6	24.3
151.8	29.7
152	32.6
152.2	32.6
152.4	29.6
152.6	23.6
152.8	22.5
153	24.9
153.2	29.4
153.4	32.8
153.6	32.8
153.8	27.7
154	22.8
154.2	23.7
154.4	27.1
154.6	30.3
154.8	32.1
155	30.3
155.2	26.7
155.4	24.3
155.6	24.3
155.8	27.3
156	30.3
156.2	32.1
156.4	30.8
156.6	27.3
156.8	23.5
157	22.9
157.2	27.8
157.4	32.1
157.6	32.1
157.8	30.8
158	25.9
158.2	22.5
158.4	24.7
158.6	28.9
158.8	32.6
159	32.1
159.2	28.1
159.4	25.1
159.6	23.5
159.8	25.1
160	30.2
160.2	32.1
160.4	32.6
160.6	29.4
160.8	24.1
161	23.5
161.2	24.7
161.4	29
161.6	32.8
161.8	32.6
162	29.6
162.2	24.9
162.4	23.4
162.6	26.7
162.8	29.7
163	32.6
163.2	32.2
163.4	27.3
163.6	23.5
163.8	22.8
164	28.8
164.2	32.1
164.4	32.1
164.6	32
164.8	26.9
165	23.7
165.2	23.6
165.4	27.8
165.6	32.6
165.8	32.1
166	29.7
166.2	26.9
166.4	23.5
166.6	25.1
166.8	29
167	32.2
167.2	32.6
167.4	29
167.6	24.7
167.8	23.3
168	26.5
168.2	30.4
168.4	32.1
168.6	32.1
168.8	28.6
169	24.7
169.2	22.8
169.4	25.7
169.6	30.2
169.8	32.1
170	32.1
170.2	29
170.4	24.7
170.6	22.9
170.8	25.7
171	29.8
171.2	32.1
171.4	32.1
171.6	28.6
171.8	24.3
172	22.1
172.2	26.3
172.4	32.1
172.6	32.6
172.8	32
173	26.3
173.2	23.7
173.4	22.9
173.6	27.3
173.8	32.6
174	32.8
174.2	32.1
174.4	28
174.6	23.5
174.8	21.7
175	25.9
175.2	32.1
175.4	32.1
175.6	32.1
175.8	26.7
176	23.3
176.2	22.8
176.4	28.8
176.6	32.1
176.8	32.1
177	29.7
177.2	25.1
177.4	21.7
177.6	24.3
177.8	29.4
178	32.8
178.2	32.6
178.4	29.7
178.6	24.7
178.8	21.9
179	24.1
179.2	30.2
179.4	32.6
179.6	32.6
179.8	28.9
180	23.9
180.2	22
180.4	25.1
180.6	29.6
180.8	32.6
181	32.1
181.2	28.6
181.4	25.1
181.6	23.6
181.8	24.7
182	30.2
182.2	32.1
182.4	32.1
182.6	29
182.8	24.9
183	22.9
183.2	25.7
183.4	32
183.6	32.6
183.8	32.6
184	29
184.2	24.9
184.4	23.3
184.6	25.7
184.8	29.7
185	32.1
185.2	32.1
185.4	28.8
185.6	22.8
185.8	22.8
186	26.7
186.2	32.6
186.4	32.1
186.6	30.2
186.8	26.5
187	23.3
187.2	23.5
187.4	27.8
187.6	32.8
187.8	32.1
188	30.8
188.2	26.7
188.4	23.3
188.6	22.7
188.8	27.8
189	32.6
189.2	32.1
189.4	29.8
189.6	25.1
189.8	22.7
190	24.3
190.2	29.6
190.4	32.6
190.6	32.6
190.8	29.4
191	24.7
191.2	23.3
191.4	24.3
191.6	29.8
191.8	32.1
192	32.1
192.2	29.6
192.4	24.7
192.6	21.7
192.8	25.1
193	30.2
193.2	32.6
193.4	32.1
193.6	28.8
193.8	24.9
194	22.7
194.2	25.9
194.4	30.2
194.6	32.6
194.8	32
195	28
195.2	23.6
195.4	23.4
195.6	27.1
195.8	30.3
196	32.1
196.2	32.1
196.4	26.7
196.6	23.3
196.8	22.7
197	26.7
197.2	32.1
197.4	32.9
197.6	32.1
197.8	27.3
198	22.7
198.2	22.8
198.4	27.7
198.6	32.6
198.8	32.1
199	30.4
199.2	25.5
199.4	23.5
199.6	24.9
199.8	28.9
200	32.1
200.2	32.1
200.4	29.6
200.6	25.1
200.8	22.9
201	23.4
201.2	28.9
201.4	32.1
201.6	32.1
201.8	30.8
202	25.7
202.2	23.3
202.4	23.7
202.6	28.8
202.8	32.1
203	32.6
203.2	29.4
203.4	25.1
203.6	24.3
203.8	25.5
204	29.7
204.2	32.6
204.4	32.2
204.6	28.8
204.8	24.7
205	24.1
205.2	25.9
205.4	29.7
205.6	32.6
205.8	30.3
206	28
206.2	25.1
206.4	23.6
206.6	26.3
206.8	28.9
207	32.6
207.2	32.6
207.4	28
207.6	23.6
207.8	23.7
208	26.7
208.2	30.8
208.4	32.1
208.6	30.3
208.8	27.1
209	24.9
209.2	24.1
209.4	28
209.6	30.8
209.8	32.6
210	32
210.2	26.3
210.4	22.5
210.6	22.8
210.8	28.1
211	32.1
211.2	33
211.4	30.8
211.6	25.9
211.8	23.5
212	24.7
212.2	28.6
212.4	32.1
212.6	32.2
212.8	29
213	25.7
213.2	24.9
213.4	26.7
213.6	29
213.8	30.2
214	32.2
214.2	28.8
214.4	24.9
214.6	23.6
214.8	26.9
215	29.8
215.2	32
215.4	32.1
215.6	28.8
215.8	25.5
216	24.1
216.2	26.7
216.4	30.2
216.6	32.1
216.8	30.2
217	26.7
217.2	23.6
217.4	25.1
217.6	28.8
217.8	30.4
218	32.1
218.2	29.4
218.4	26.7
218.6	25.1
218.8	25.1
219	28.6
219.2	32
219.4	32.6
219.6	30.4
219.8	26.7
220	23.3
220.2	24.3
220.4	28.8
220.6	32.2
220.8	32.6
221	30.2
221.2	25.5
221.4	22.8
221.6	25.7
221.8	29.7
222	32.1
222.2	30.3
222.4	28.6
222.6	25.7
222.8	23.6
223	27.1
223.2	29.8
223.4	32.2
223.6	32.1
223.8	28
224	24.3
224.2	23.3
224.4	26.7
224.6	30.8
224.8	32.2
225	32.1
225.2	28.2
225.4	24.9
225.6	24.3
225.8	27.3
226	30.8
226.2	32.2
226.4	29.4
226.6	25.9
226.8	23.5
227	25.1
227.2	29
227.4	32.2
227.6	32.6
227.8	29.6
228	25.7
228.2	22.9
228.4	24.9
228.6	29
228.8	32
229	32.6
229.2	29.8
229.4	25.9
229.6	23.7
229.8	24.9
230	29
230.2	32.6
230.4	32.1
230.6	28.6
230.8	24.3
231	23.6
231.2	26.3
231.4	30.8
231.6	32.1
231.8	29.8
232	29.4
232.2	25.7
232.4	23.6
232.6	25.7
232.8	30.8
233	32.6
233.2	32.2
233.4	29
233.6	24.7
233.8	23.5
234	25.9
234.2	29.8
234.4	32.1
234.6	32.2
234.8	28
235	23.5
235.2	24.3
235.4	28
235.6	32.2
235.8	32.1
236	29.6
236.2	26.3
236.4	23.7
236.6	25.7
236.8	29.4
237	32.6
237.2	32.1
237.4	29.8
237.6	25.5
237.8	22.7
238	23.6
238.2	28.1
238.4	32.6
238.6	32.6
238.8	29.8
239	25.5
239.2	23.5
239.4	25.7
239.6	29.6
239.8	32.1
240	32.2
240.2	28.2
240.4	25.1
240.6	24.3
240.8	26.3
241	29.4
241.2	32.2
241.4	32.6
241.6	28.8
241.8	25.1
242	23.5
242.2	25.7
242.4	29.6
242.6	32.1
242.8	32.1
243	28.9
243.2	25.1
243.4	23.7
243.6	25.9
243.8	29.6
244	32.1
244.2	32.6
244.4	27.8
244.6	24.7
244.8	24.1
245	27.3
245.2	30.8
245.4	32.2
245.6	30.4
245.8	27.1
246	24.3
246.2	24.1
246.4	28.2
246.6	32.2
246.8	32.1
247	30.3
247.2	26.5
247.4	23.7
247.6	23.4
247.8	27.3
248	32.2
248.2	32.6
248.4	32
248.6	25.7
248.8	22.8
249	24.1
249.2	28.9
249.4	32.1
249.6	32.1
249.8	28.9
250	25.1
250.2	23.6
250.4	25.7
250.6	29
250.8	32.1
251	32.1
251.2	29.4
251.4	25.7
251.6	23.7
251.8	24.1
252	28.2
252.2	32.1
252.4	32.1
252.6	29.8
252.8	25.5
253	23.3
253.2	25.5
253.4	29.7
253.6	32.6
253.8	30.4
254	28.1
254.2	25.5
254.4	24.3
254.6	25.9
254.8	28.9
255	32.6
255.2	32.1
255.4	28.8
255.6	23.6
255.8	23.4
256	26.5
256.2	30.2
256.4	32.1
256.6	30.8
256.8	27.3
257	24.1
257.2	24.3
257.4	27.1
257.6	32.2
257.8	32.1
258	30.2
258.2	26.3
258.4	23.6
258.6	24.3
258.8	27.3
259	32
259.2	32.1
259.4	30.4
259.6	25.9
259.8	22.8
260	24.3
260.2	28.6
260.4	32.1
260.6	32.1
260.8	30.4
261	26.5
261.2	24.1
261.4	23.5
261.6	28.1
261.8	32.6
262	32.6
262.2	29.4
262.4	26.5
262.6	24.7
262.8	25.1
263	29
263.2	32.2
263.4	30.3
263.6	28
263.8	25.1
264	24.7
264.2	26.7
264.4	29.8
264.6	32.2
264.8	32
265	28.6
265.2	25.1
265.4	24.3
265.6	25.9
265.8	29.4
266	30.8
266.2	30.4
266.4	28.6
266.6	25.5
266.8	25.1
267	27.3
267.2	30.3
267.4	32.2
267.6	29.6
267.8	27.1
268	24.7
268.2	24.7
268.4	28
268.6	32
268.8	32.2
269	29.8
269.2	26.7
269.4	24.1
269.6	24.3
269.8	27.3
270	30.8
270.2	32.1
270.4	30.4
270.6	25.9
270.8	23.6
271	25
271.2	29
271.4	32.2
271.6	30.8
271.8	28.8
272	26.3
272.2	25.7
272.4	26.5
272.6	29
272.8	29.7
273	30.4
273.2	28.8
273.4	24.9
273.6	24.9
273.8	27.1
274	30.2
274.2	32
274.4	30.4
274.6	27.3
274.8	25.1
275	25.7
275.2	28.1
275.4	29.7
275.6	29.8
275.8	28.9
276	27.1
276.2	25.9
276.4	26.7
276.6	28.2
276.8	29.7
277	30.2
277.2	28.8
277.4	26.7
277.6	25.1
277.8	25.7
278	28.8
278.2	30.3
278.4	32
278.6	29.8
278.8	27.3
279	25.1
279.2	24.9
279.4	28.2
279.6	30.2
279.8	32
280	28.9
280.2	25.9
280.4	24.2
280.6	26.3
280.8	29.8
281	30.4
281.2	30.3
281.4	28.1
281.6	25.9
281.8	25.5
282	26.7
282.2	30.2
282.4	32.2
282.6	30.4
282.8	28
283	25.7
283.2	25.1
283.4	27.3
283.6	29.7
283.8	30.2
284	29.4
284.2	28.2
284.4	25.1
284.6	25.7
284.8	28.1
285	30.4
285.2	29.7
285.4	28.9
285.6	26.7
285.8	25.9
286	26.5
286.2	29
286.4	30.8
286.6	29.7
286.8	28.6
287	25.9
287.2	24.9
287.4	25.5
287.6	28.2
287.8	32.2
288	32.2
288.2	29.4
288.4	25.9
288.6	23.6
288.8	25.9
289	29.7
289.2	32
289.4	29.6
289.6	27.9
289.8	25.9
290	25.9
290.2	26.7
290.4	29.4
290.6	30.3
290.8	29.8
291	28.1
291.2	25.5
291.4	24.3
291.6	26.7
291.8	30.2
292	32.2
292.2	30.3
292.4	28.6
292.6	25.7
292.8	25.1
293	27.3
293.2	29.7
293.4	30.3
293.6	29.8
293.8	27.3
294	24.9
294.2	25.1
294.4	28.8
294.6	32
294.8	30.4
295	28.6
295.2	25.9
295.4	24.9
295.6	25.7
295.8	28.9
296	32.1
296.2	30.8
296.4	28.9
296.6	25.7
296.8	23.6
297	25.1
297.2	29.8
297.4	32.1
297.6	30.3
297.8	28.6
298	24.3
298.2	24.3
298.4	26.5
298.6	30.2
298.8	32.1
299	29.8
299.2	27.9
299.4	25.7
299.6	25.1
299.8	26.7
300	30.4
300.2	32.2
300.4	30.8
300.6	27.3
300.8	24.9
301	24.3
301.2	25.9
301.4	29.4
301.6	32
301.8	30.8
302	28.1
302.2	25.1
302.4	24.7
302.6	27.1
302.8	30.4
303	32.2
303.2	29.4
303.4	26.3
303.6	25.1
303.8	25.9
304	28.1
304.2	30.3
304.4	30.3
304.6	29.8
304.8	25.9
305	24.1
305.2	24.9
305.4	28
305.6	32.2
305.8	32.6
306	30.2
306.2	25.7
306.4	24.1
306.6	25.5
306.8	28.6
307	32.1
307.2	32.1
307.4	28.9
307.6	24.9
307.8	23.6
308	25.5
308.2	29.4
308.4	32.1
308.6	30.8
308.8	28.6
309	25.5
309.2	24.1
309.4	25.9
309.6	29.8
309.8	32.1
310	32
310.2	28
310.4	24.9
310.6	24.3
310.8	26.3
311	29.6
311.2	32.2
311.4	30.8
311.6	28.2
311.8	24.9
312	24.9
312.2	27.1
312.4	29.8
312.6	30.3
312.8	29.7
313	27.3
313.2	25.1
313.4	25.7
313.6	27.3
313.8	30.4
314	32.2
314.2	29.8
314.4	27.1
314.6	24.9
314.8	24.9
315	26.7
315.2	29.7
315.4	32.1
315.6	29.7
315.8	26.7
316	23.6
316.2	25.5
316.4	29
316.6	30.3
316.8	32.1
317	29
317.2	25.7
317.4	25.1
317.6	26.5
317.8	29
318	32
318.2	32.1
318.4	29.6
318.6	25.5
318.8	23.6
319	25.5
319.2	28.1
319.4	30.3
319.6	32.6
319.8	29.4
320	25.5
320.2	24.7
320.4	26.3
320.6	28.9
320.8	30.3
321	30.3
321.2	28.2
321.4	25.1
321.6	25.1
321.8	27.7
322	29.6
322.2	30.2
322.4	29.7
322.6	27.3
322.8	25.1
323	25.5
323.2	28.1
323.4	29.8
323.6	30.4
323.8	30.2
324	27.8
324.2	25.5
324.4	25.5
324.6	28
324.8	29.8
325	30.2
325.2	29.6
325.4	27.3
325.6	25.1
325.8	25.9
326	28.2
326.2	29.7
326.4	30.2
326.6	28.8
326.8	26.5
327	25.1
327.2	26.5
327.4	28.6
327.6	30.8
327.8	32
328	29
328.2	25.9
328.4	25.1
328.6	25.9
328.8	28.2
329	30.2
329.2	30.8
329.4	28.9
329.6	26.7
329.8	24.9
330	26.3
330.2	29
330.4	30.3
330.6	29.7
330.8	28.2
331	25.9
331.2	25.9
331.4	27.1
331.6	29.7
331.8	30.3
332	29.7
332.2	27.9
332.4	25.5
332.6	25.5
332.8	27.3
333	29.7
333.2	30.3
333.4	28.9
333.6	27.1
333.8	25.7
334	26.3
334.2	28.8
334.4	29.7
334.6	29.7
334.8	28.2
335	26.7
335.2	26.3
335.4	27.1
335.6	28.9
335.8	30.2
336	29.6
336.2	28
336.4	26.3
336.6	25.7
336.8	26.7
337	28.9
337.2	30.2
337.4	30.3
337.6	28.1
337.8	26.7
338	25.9
338.2	26.5
338.4	29
338.6	29.8
338.8	29.7
339	28.6
339.2	27.1
339.4	25.5
339.6	27.3
339.8	29
340	29.4
340.2	29.4
340.4	28
340.6	25.9
340.8	25.7
341	27.8
341.2	29.7
341.4	30.2
341.6	28.9
341.8	27.3
342	26.3
342.2	25.9
342.4	27.8
342.6	29.8
342.8	29.8
343	28.6
343.2	26.7
343.4	25.9
343.6	26.7
343.8	28.8
344	29.7
344.2	29.7
344.4	27.1
344.6	25.7
344.8	26.3
345	27.3
345.2	29.7
345.4	30.8
345.6	29.7
345.8	27.3
346	25.9
346.2	25.1
346.4	26.7
346.6	29.8
346.8	30.8
347	29.7
347.2	27.3
347.4	25.5
347.6	25.9
347.8	27.8
348	30.2
348.2	30.4
348.4	28.9
348.6	27.3
348.8	25.9
349	26.3
349.2	28.1
349.4	29.8
349.6	30.2
349.8	28.8
350	26.5
350.2	25.9
350.4	26.3
350.6	28
350.8	29.7
351	30.2
351.2	28.8
351.4	27.1
351.6	25.9
351.8	26.5
352	29
352.2	29.8
352.4	29.4
352.6	28.2
352.8	26.7
353	26.3
353.2	27.1
353.4	29.6
353.6	30.4
353.8	28.9
354	27.3
354.2	25.5
354.4	25.5
354.6	26.7
354.8	29.4
355	32.2
355.2	32
355.4	27.3
355.6	24.9
355.8	25.1
356	27.3
356.2	30.2
356.4	30.8
356.6	29.8
356.8	27.3
357	25.1
357.2	25.1
357.4	27.8
357.6	30.3
357.8	30.8
358	28.9
358.2	26.7
358.4	24.2
358.6	25.7
358.8	28.6
359	30.3
359.2	32
359.4	28.6
359.6	26.3
359.8	25.5
360	25.9
360.2	28.2
360.4	29.7
360.6	30.3
360.8	29.6
361	26.5
361.2	25.7
361.4	26.7
361.6	28.6
361.8	30.2
362	29.8
362.2	28
362.4	25.9
362.6	26.5
362.8	27.8
363	29
363.2	30.4
363.4	30.2
363.6	28.1
363.8	25.5
364	25.1
364.2	26.7
364.4	28.8
364.6	30.3
364.8	32.1
365	28.6
365.2	24.9
365.4	24.9
365.6	26.7
365.8	29.6
366	32.1
366.2	30.4
366.4	27.3
366.6	25.1
366.8	25.1
367	27.8
367.2	30.4
367.4	32
367.6	30.2
367.8	27.1
368	24.3
368.2	24.9
368.4	27.1
368.6	29.7
368.8	32.6
369	30.2
369.2	27.3
369.4	25.1
369.6	25.7
369.8	28.1
370	30.4
370.2	30.8
370.4	29
370.6	26.3
370.8	25.7
371	26.7
371.2	29
371.4	30.2
371.6	29.7
371.8	28.2
372	26.5
372.2	25.5
372.4	27.1
372.6	28.9
372.8	30.4
373	29.7
373.2	28.8
373.4	26.3
373.6	25.5
373.8	26.7
374	28.8
374.2	29.8
374.4	30.2
374.6	28.8
374.8	26.3
375	25.5
375.2	26.7
375.4	29
